;RLS;RLS-N2;RLS-N3;RLS-N4;RLS-R2;RLS-R3;RLS-R4
2056;126795;12794;67420;142630;89855;66082;51366
2057;fail;63258;5049;615990;217681;548867;236601
2058;2887;45514;130332;50097;41108;24175;89272
2059;68334;531323;116095;143330;17227;38517;73679
2060;41264;30314;50841;67212;29729;1088;80974
2061;150725;194323;625545;77675;669720;281208;88479
2062;18680;167745;141734;100779;238645;142885;41771
2063;16619;200190;44354;47146;20562;58887;66720
2064;fail;69703;317408;61502;280758;133938;15364
2065;47448;11495;29217;90184;3895;855;96042
2066;53974;31324;244299;67330;12071;1532;35499
2067;5469;65993;96319;37409;46085;51800;92179
2068;27034;8370;140860;36813;7944;99105;383024
2069;79384;284306;107553;67351;6242;67134;1362
2070;9709;1931;2291;18572;57252;37122;29015
2071;63081;117254;60237;232324;14260;115632;48963
2072;fail;34476;23700;24175;29453;14002;30818
2073;20055;18800;138323;27789;143409;426716;672948
2074;44709;99324;208514;20088;27006;368136;71090
2075;38;31750;81947;103384;90815;163142;5539
2076;42785;33731;13357;4182;26934;32941;64281
2077;fail;96715;101322;185286;51685;41114;201863
2078;14464;89133;308313;121898;126657;4370;54081
2079;14652;83242;67020;56628;269981;285350;223936
2080;30392;48682;558762;200880;207210;97888;11193
2081;16560;60724;103486;33314;44086;50940;141367
2082;105443;150171;153548;7769;520938;255563;22288
2083;10122;7678;2743;55605;25619;47451;5245
2084;1192;19477;183391;7436;37579;91720;39754
2085;38388;12000;88517;163571;40790;45260;22036
2086;fail;66878;235804;201713;127955;247342;53664
2087;fail;332;107546;68944;38091;166289;97810
2088;119656;20942;29585;12477;67820;9710;85010
2089;fail;344861;1866;73917;397001;48478;57713
2090;143012;15092;75595;8618;128227;70762;164728
2091;fail;8017;30354;6239;18183;6730;37532
2092;fail;13145;34616;46634;22606;5359;157307
2093;fail;95385;20415;95823;253888;40590;201659
2094;fail;6569;24158;19210;636586;453484;170995
2095;13213;7476;45577;50618;68111;28985;42890
2096;18837;53746;20885;33577;23695;36571;45726
2097;8255;22759;239224;276471;110027;47889;146422
2098;fail;54944;188913;220538;116496;9943;4614
2099;fail;11191;33800;31814;48389;145286;83190
2100;fail;5526;300922;297771;121421;716967;42449
2101;108977;3590;22715;291370;17875;24952;11666
2102;80366;57513;4774;19303;36567;33813;21544
2103;fail;67433;106018;103244;8270;83959;27900
2104;fail;28420;71966;1771;2065;100960;26449
2105;fail;29525;160727;102119;30423;78462;50433
2106;17971;102590;50043;34513;25656;10964;152719
2107;9053;30376;7995;21963;5446;36649;32280
2108;fail;94187;130060;247622;267969;40317;180506
2109;42586;50045;9164;57044;93411;85875;38964
2110;103520;77899;80178;106905;32791;12139;109246
2111;38730;28824;43464;134938;672674;33648;93795
2112;72067;55389;19228;27044;97828;2592;38996
2113;fail;66505;238756;130307;94724;48466;13352
2114;33768;34326;34045;127480;42334;31375;98953
2115;41242;112162;77571;251440;31470;33597;159614
2116;fail;5573;2885;1041;48502;44067;4643
2117;fail;4547;17300;20071;16772;93267;17055
2118;1983;237513;195271;19251;52504;7766;1655
2119;fail;5964;97031;143305;132445;40926;234369
2120;30699;8169;33961;27736;17761;4922;100398
2121;fail;212554;102939;50389;268897;11536;163849
2122;6373;47528;90571;111954;20145;12897;30333
2123;32066;109565;12310;69478;168361;58182;56963
2124;18835;32375;23081;38363;36047;84620;62306
2125;1372;33819;193775;119847;260875;568105;23420
2126;fail;52783;162188;123111;18128;1108;113917
2127;fail;30668;150622;57136;838113;247815;89303
2128;57727;3809;4045;79040;69717;59121;26396
2129;fail;89084;47478;45192;304802;1661;12707
2130;fail;19952;30176;116048;61973;42895;72451
2131;27345;30261;100359;89080;615805;20099;5663
2132;32793;26234;102862;334;20764;36277;78828
2133;30839;140039;29881;117440;42799;5028;38537
2134;69120;11150;4953;358467;178809;167617;181304
2135;7426;10026;26646;82149;44077;28132;1285
2136;384;9058;69761;23732;410;51251;17100
2137;9105;11954;208937;14772;28382;29442;6970
2138;fail;26731;446676;582732;23775;100276;33670
2139;fail;182098;32325;393157;21546;405734;79058
2140;fail;121876;184316;100887;79466;201316;306067
2141;10828;91769;26032;29514;19561;159475;43997
2142;63243;137707;25183;289044;26335;39160;214886
2143;29496;185131;25420;90531;65535;102490;218958
2144;27941;148549;41737;368103;34620;69211;61514
2145;34189;61561;19180;50897;535619;2540;158750
2146;44373;69788;102246;52479;47796;15198;34096
2147;22374;71630;128583;177558;158830;54056;115536
2148;fail;19518;15935;320008;179135;101102;116260
2149;fail;32190;251772;26156;5474;350002;2518
2150;2034;38050;27704;45926;65093;97393;69325
2151;fail;53859;199932;14695;79200;11920;69513
2152;29191;128997;121648;101879;23090;64494;26631
2153;fail;5574;268501;371642;63531;114423;412921
2154;fail;125706;154867;32218;6107;114856;24265
2155;55830;12970;79558;815918;55458;33633;125137
2156;14057;13480;21515;182530;31134;74680;34152
2157;fail;74091;6288;52700;58555;64889;547683
2158;fail;82466;1435;15088;29824;33016;23630
2159;6664;21538;5966;24096;205050;25664;50395
2160;fail;175844;333541;127345;193361;3696;65143
2161;15840;154800;64050;9434;79992;16771;193563
2162;40627;9783;28056;21857;15275;7368;30082
2163;fail;27694;39991;131231;2406;185931;64920
2164;fail;198983;53942;9971;320961;63591;239416
2165;fail;9437;7255;491;57067;18078;26032
2166;21761;32654;93197;7327;246913;79442;18597
2167;134732;82788;155351;258265;565501;343423;89667
2168;fail;73059;405947;58445;77018;21793;96770
2169;fail;12190;74280;133664;56415;38392;13431
2170;186221;36762;63517;56401;77948;1234;5007
2171;38516;48533;61914;13544;37221;3687;5199
2172;33663;158979;52255;30416;254257;741140;64747
2173;192980;221746;39782;85675;298593;20204;10340
2174;66146;45058;86082;335819;15650;189167;20665
2175;fail;100614;4504;44004;986;6027;883
2176;25704;2038;1774;32386;36907;79658;52147
2177;fail;154964;77232;62226;430972;30189;109452
2178;fail;29001;240561;46749;86583;371241;121948
2179;6365;38773;52226;25973;21698;54013;45998
2180;fail;189649;276641;55837;24934;84901;43693
2181;22505;66499;21935;56024;3319;8185;137646
2182;fail;58098;435111;141628;106849;139310;700525
2183;fail;1366;133841;349423;2451;13754;51651
2184;10825;52110;120318;84824;56231;30897;77096
2185;10001;110943;147692;129062;37084;227522;16848
2186;40331;24817;52211;49105;139120;127859;114159
2187;33088;35859;9807;258709;34860;47637;30279
2188;8816;46076;1213;17845;1277;8244;116085
2189;fail;195374;133051;63412;73973;12754;55211
2190;fail;376308;239975;39212;27178;172694;492820
2191;10292;18324;30338;15498;46794;8070;2138
2192;fail;4918;33864;3944;323125;43148;73582
2193;29715;10861;50903;44125;40202;5185;78671
2194;22549;21732;6247;126540;8760;52274;6767
2195;17163;20082;43819;276859;901;116895;248600
2196;143901;41491;250470;80360;182992;2677;108464
2197;fail;42369;165920;58643;114665;142538;23882
2198;5307;4903;59910;22424;248065;157696;11278
2199;59276;33739;7549;175592;609440;231563;1367
2200;76968;173425;253251;137849;128056;30724;459294
2201;28812;38948;71266;45175;172453;5561;28382
2202;10130;75608;52417;44508;11911;11444;38609
2203;122705;44448;134935;13398;119017;167575;604
2204;178460;18421;153226;533227;130747;103706;202986
2205;110628;1019;5122;124872;10150;46842;37217
2206;10632;84039;133517;117694;286613;693988;252923
2207;fail;43528;94220;17233;51934;168703;126880
2208;fail;545581;97345;94888;265490;29607;182575
2209;fail;69604;126388;48576;130178;19791;100253
2210;7591;17320;33450;19486;183684;23641;24683
2211;119364;142115;82562;134450;20468;16221;14220
2212;fail;25211;42228;45752;26921;5028;21348
2213;42913;4442;133767;82366;40338;12917;148557
2214;34011;17735;22098;130243;34721;31700;36850
2215;66787;32039;41590;134682;66857;14749;53844
2216;79632;52725;78038;12616;21899;82163;6827
2217;fail;40564;123340;20373;64321;131521;10363
2218;fail;360966;174553;270234;20139;225903;425810
2219;27645;53775;33975;39991;141355;17403;28163
2220;29348;86003;83223;33924;44279;59232;221705
2221;fail;44127;33775;122210;130234;328172;277952
2222;fail;32749;18817;16888;134969;269430;189919
2223;1060;10098;52903;63387;2233;65965;113061
2224;fail;28232;95397;130148;148365;44418;153594
2225;11235;57483;16228;21321;271154;55656;111749
2226;6244;166815;74573;82160;72887;15928;69833
2227;fail;9477;44778;61206;29847;21827;81385
2228;fail;17788;114923;180518;139414;300941;119369
2229;27084;27461;21347;8204;109916;183044;44593
2230;fail;8519;154699;106263;36067;3993;13256
2231;32279;6575;34536;43381;1306;10835;29266
2232;fail;442302;46656;142970;72715;40764;319807
2233;8963;13773;2529;28981;3746;67497;34135
2234;85450;10230;18105;22480;36500;72789;25488
2235;54632;13926;133009;88809;4795;8623;17949
2236;fail;267369;167149;109942;150436;17070;71999
2237;66527;213855;24306;11804;71711;190548;84912
2238;30109;93779;69789;133038;50648;49492;15158
2239;63367;22755;62408;124422;11646;38971;6117
2240;fail;42064;128519;73385;100909;14453;841670
2241;44816;65361;53169;16031;2039;22723;19208
2242;fail;132650;465999;262669;32500;84078;17532
2243;fail;149069;125106;13430;82034;298025;115069
2244;20643;10029;351616;204910;41043;68147;11337
2245;4340;4109;17537;172413;144003;112194;212839
2246;fail;45805;20833;54714;233700;94908;4249
2247;fail;80404;67615;10915;18103;30183;105229
2248;643;83888;1213;13249;153125;156444;113446
2249;25803;16342;175917;103275;143790;185166;71747
2250;72752;32519;104537;282393;77662;8158;130372
2251;29982;63418;70710;126232;27854;72119;77697
2252;fail;125045;12114;65999;102585;331595;58890
2253;43454;13572;166433;20483;19207;43066;12982
2254;1183;19701;37878;125422;38073;254647;11217
2255;3857;176313;45802;158193;563588;204780;61341
2256;184772;299130;82590;274478;62638;109086;50519
2257;16089;215748;61626;36565;6637;55366;90820
2258;75493;64417;86668;268014;84793;67420;89561
2259;54961;94592;57370;468130;255850;6843;1268
2260;70916;62067;3895;15356;24180;111143;57745
2261;17480;13973;196062;5546;11041;83641;17950
2262;125609;34469;193926;72435;169485;59649;31082
2263;142047;31744;117912;4525;25304;3916;69923
2264;738;8557;153027;39571;235025;84817;59976
2265;118539;102102;38928;63392;17416;92490;13926
2266;fail;29353;125093;119471;12621;33277;609
2267;fail;8979;14914;17849;26319;12936;54951
2268;19291;9572;111562;243991;45269;2222;9416
2269;fail;27447;155344;77889;9476;259427;4034
2270;7465;124041;77433;460830;55581;109268;37463
2271;107153;68195;2092;50980;12668;14719;158026
2272;fail;74282;177212;128950;563;79579;7803
2273;36437;282094;119147;153298;166556;93893;191433
2274;fail;137639;57360;10277;5342;180280;158639
2275;14407;80878;16523;188764;115917;190754;14635
2276;32061;722;49452;417117;15003;54304;219764
2277;64532;86725;75345;184532;108501;89390;89577
2278;53871;8889;92673;11264;116531;96827;8737
2279;1495;55750;62797;28260;408989;40711;40224
2280;35158;1255;46475;63418;75283;55028;130934
2281;fail;139842;163537;179425;283044;41297;124177
2282;1522;197808;65969;442246;13668;18626;38069
2283;13118;35958;5855;137057;22837;12882;139507
2284;fail;33838;60165;22444;16675;58493;32354
2285;11747;7380;19914;85630;26513;7737;257832
2286;fail;8264;39635;273903;20614;367013;75457
2287;27431;106635;11501;27227;36807;54751;1895
2288;fail;194673;175293;6139;36474;170526;86177
2289;29851;49225;31568;32619;9987;154223;8415
2290;270964;62903;106961;182810;90223;15698;293
2291;13411;109140;21344;11394;62827;14236;57740
2292;fail;9765;56888;337001;325057;178494;220667
2293;fail;456095;558396;108431;12032;67317;178046
2294;45255;74802;302685;27023;12743;35758;113569
2295;fail;31234;8701;102436;32527;26896;35389
2296;53315;2928;66891;259929;72696;93946;33741
2297;24591;30141;48140;56959;51778;66566;166462
2298;fail;88806;269786;362605;245567;279061;34555
2299;fail;240724;24022;121765;70694;142120;84460
2300;131079;60557;148079;380843;215506;214612;30902
2301;fail;17164;93117;6206;28295;95759;84741
2302;fail;102005;100375;142827;22418;101086;23447
2303;fail;71060;13880;246147;485151;36390;167401
2304;3950;20326;12525;304519;42734;109532;11678
2305;4914;32411;62570;35791;53079;195127;97316
2306;fail;46402;15685;27363;369005;13333;13766
2307;fail;110339;364197;125703;24412;44691;80323
2308;11547;270810;45455;312454;30360;235000;145191
2309;fail;11781;1529;78027;17310;35372;209025
2310;21859;29164;9943;269685;206771;69217;228019
2311;8464;20293;312712;215204;21263;55888;156260
2312;fail;13105;1060;181817;17951;100117;19475
2313;fail;40405;56494;6801;11159;10183;10725
2314;209326;4922;115298;164534;15603;130371;40464
2315;fail;145288;35213;28219;83794;139905;31895
2316;fail;68574;9763;5642;63766;15889;92230
2317;55394;141197;115776;198310;25473;32843;62731
2318;29108;144194;87655;11469;70136;87401;109715
2319;10609;169148;163058;281772;117096;185017;66162
2320;fail;8166;24791;52411;188826;8857;197429
2321;13001;36546;38511;2941;3994;3855;136510
2322;19604;130206;271723;9766;75093;1864;59362
2323;13213;11708;112542;104868;38559;101348;315111
2324;10563;44561;2559;309945;25210;21762;25113
2325;fail;836;31664;168780;4224;67543;101977
2326;16034;22934;62277;5055;40011;28650;8572
2327;274301;43237;27830;10939;55949;68815;1802
2328;38568;12400;32137;26520;67745;49000;27871
2329;45528;147429;308559;52934;719953;764673;365905
2330;fail;73355;20246;14061;3573;1272;61653
2331;fail;276534;34490;83336;75984;68740;126869
2332;7150;86791;86061;268992;51396;22566;70830
2333;19369;991;80224;79623;141163;184641;220028
2334;111101;51070;48589;105312;2173;136173;47553
2335;104606;26975;158019;184898;344339;69177;39984
2336;11469;36548;10386;347097;5989;15362;82813
2337;fail;324062;639151;56495;71328;44765;328620
2338;fail;89315;91;27898;7876;51656;26820
2339;8346;33485;39653;2966;22190;36021;34177
2340;7447;13888;859;199618;54747;44857;92383
2341;9892;107285;18359;10966;7415;134470;29772
2342;27395;43028;174992;134287;20217;86730;427995
2343;fail;498583;123319;33292;110001;485779;138774
2344;56351;11448;37855;232999;12681;48934;114207
2345;fail;243738;90064;136006;163879;55594;35668
2346;fail;75116;275035;236356;41466;11171;295778
2347;fail;91529;571238;25042;454517;210612;3138
2348;2086;134376;47260;2051;52149;30626;6375
2349;fail;51683;277456;175963;91852;155076;85052
2350;fail;18116;96910;864258;36839;854;124075
2351;fail;33222;80560;238529;19011;199752;23970
2352;fail;18115;66698;30442;25048;23343;27091
2353;30946;99577;29396;343719;1091897;83310;64726
2354;101405;459929;22985;30834;191922;181395;258315
2355;fail;33087;168548;226917;103314;158114;64622
2356;63496;3439;49637;180324;34152;292668;82499
2357;91931;46746;383520;55558;106479;74360;91958
2358;4430;163727;1754;93919;121194;393061;46400
2359;fail;91878;231852;58039;578028;54245;61919
2360;fail;17411;146591;18570;63572;326005;15322
2361;fail;3880;149853;117029;56905;201097;592891
2362;24176;15452;80118;91953;57486;158302;133819
2363;18823;26096;309095;14998;9686;282576;56934
2364;62861;359867;49695;133372;93152;2366;175404
2365;29099;8918;237265;23971;71612;47809;18455
2366;fail;174025;204115;135844;200568;232539;289388
2367;fail;22914;31590;64872;62493;214296;195389
2368;27401;13379;85134;46916;233544;56407;43042
2369;48980;182281;30452;354843;70247;141684;33105
2370;fail;66118;15716;52022;179892;7510;5255
2371;28710;218319;61580;136103;13833;151435;40900
2372;fail;36863;145332;48109;179946;193110;45433
2373;19292;28267;36527;21473;10034;5089;240827
2374;159358;4363;21186;84804;473;30332;51424
2375;4383;11997;24893;323618;36904;113362;128745
2376;fail;44380;134364;46854;50142;461260;27095
2377;97890;18879;7372;265476;498937;27846;11471
2378;fail;74298;40094;190970;53200;52699;16114
2379;7732;6445;123490;41219;31908;287;89670
2380;fail;141682;630355;170945;2660;76446;231361
2381;29305;34322;154848;27635;92801;4964;174640
2382;50000;281050;119789;196908;31741;85931;186771
2383;fail;69128;267438;109430;388805;12374;159010
2384;fail;25302;107362;38244;35162;170857;54258
2385;fail;100909;3171;130217;215039;14098;19676
2386;35786;61890;19893;64365;10168;12673;12652
2387;fail;15681;70838;206240;34704;37217;43048
2388;55690;52199;17189;31953;84277;15817;55060
2389;3776;14631;29832;19022;52197;24268;5765
2390;74284;65057;92121;28525;160898;46267;5456
2391;106308;11976;70082;1215;11983;10633;15416
2392;fail;63697;56420;21317;445062;2679;5685
2393;fail;564;140278;34078;123982;761188;348824
2394;59269;19805;10819;114061;70922;228843;224298
2395;fail;14075;105176;133283;392;169988;73969
2396;62727;43727;81368;67116;14448;448307;74416
2397;60674;55137;121664;112771;115672;45891;4338
2398;8535;53100;12544;43063;37575;8234;22044
2399;97065;4250;52802;26183;41076;3502;32524
2400;10802;4122;38151;48125;23304;24164;30037
2401;51743;91051;190182;519471;66388;62759;88960
2402;fail;143541;28995;214116;203307;91231;99048
2403;35180;107466;65514;11281;63439;20742;84295
2404;51409;15760;176747;2101;186102;7528;34538
2405;fail;9593;40886;14024;95521;2798;143907
2406;16291;1477;80465;114580;70316;28354;22859
2407;4340;24916;110389;254948;4730;20850;150872
2408;28480;72784;356245;35276;26155;53974;97486
2409;137942;47738;214984;10206;68409;63771;161636
2410;49168;166677;334968;153032;49331;109995;84884
2411;29657;41297;223828;120017;132055;23532;33517
2412;35320;44739;66397;77253;55468;16737;55513
2413;44011;40968;15845;13418;6531;3504;3314
2414;fail;12345;48442;79685;78418;88215;88533
2415;fail;176276;5024;86570;216147;17771;100300
2416;fail;18671;146125;190640;41578;167048;115759
2417;98210;13521;40991;177039;474006;118312;63626
