;EA;EA2;EA3;EA4;EA5;EA10;EA50;EA100
4953;14887;128;2152;35;38;892;172;2
4954;5002;2397;430;22;5091;340;41;4
4955;125;8141;62;126;45;450;510;34
4956;35;2780;53;912;94;401;223;44
4957;4930;13;6;2574;1535;13;115;13
4958;5;76;1294;1864;496;11;177;70
4959;6179;93;531;2022;29;330;312;60
4960;72;1;2698;26;606;1662;25;121
4961;65;134;4374;14;111;0;74;68
4962;52;19;785;2144;484;56;12;154
4963;1989;65;45;118;38;65;499;15
4964;3199;3468;103;25;1983;172;75;32
4965;4935;220;82;294;130;94;168;39
4966;2668;105;74;1402;155;782;11;167
4967;114;2134;56;570;155;794;41;25
4968;271;61;68;91;48;406;159;87
4969;11283;10687;55;2419;25;17;207;51
4970;233;42;33;1878;91;554;12;38
4971;9433;46;2;35;153;35;194;84
4972;170;4657;11;373;1050;1072;109;39
4973;33;30;8;15;3506;446;29;68
4974;3389;92;2719;89;4256;1773;70;46
4975;6432;174;267;75;24;27;27;179
4976;97;51;4615;6;4015;27;54;27
4977;13795;127;165;1358;6;18;60;181
4978;23;2303;25;450;54;46;69;88
4979;5960;129;135;938;145;37;27;79
4980;10029;49;77;5726;3062;1860;48;137
4981;2178;12888;9;616;1311;823;18;46
4982;16;116;518;1275;31;2213;12;23
4983;36;2942;116;27;543;73;115;30
4984;249;341;1390;75;1709;981;202;27
4985;17618;41;14;237;101;73;31;56
4986;4577;4;1098;5;2175;18;48;16
4987;121;fail;789;1222;2331;185;19;29
4988;193;6963;5669;1023;20;18;63;55
4989;147;28;1166;10;30;77;16;75
4990;2;98;3187;182;72;84;6;51
4991;15653;98;2368;431;2899;13;98;114
4992;47;50;7037;31;18;876;149;22
4993;2060;6;89;36;119;1143;1;17
4994;18154;19;63;37;2;162;317;15
4995;93;fail;52;114;983;469;28;215
4996;9722;7592;1;21;552;253;105;29
4997;15390;13;569;147;28;167;155;38
4998;123;57;37;12;487;1922;249;85
4999;4774;9697;33;26;1606;1453;3;23
5000;55;845;59;54;21;42;157;28
5001;5896;133;195;641;21;9;403;41
5002;291;5318;3627;61;2608;641;19;69
5003;12590;14;39;316;54;2;38;146
5004;23;5594;82;43;62;484;22;66
5005;19;505;964;5509;4016;199;297;88
5006;27;13;53;3;42;92;268;229
5007;4431;1658;1437;2786;48;6;44;14
5008;363;98;4425;1125;1726;26;30;47
5009;1315;60;60;90;2735;78;58;17
5010;7884;5257;2894;55;2323;45;112;137
5011;17790;21;2017;35;60;22;185;74
5012;68;2277;3968;56;132;757;18;1
5013;10641;11788;22;26;291;120;17;75
5014;3;2201;56;140;73;1182;389;63
5015;76;149;1682;395;308;170;14;50
5016;10238;80;3856;5924;50;642;15;27
5017;6771;32;6177;35;55;6;18;90
5018;176;166;1333;3017;3237;279;126;30
5019;117;71;142;1116;74;9;267;16
5020;112;31;2635;42;84;266;16;3
5021;10352;16;7;1688;53;13;194;39
5022;12747;74;34;53;353;2505;75;28
5023;46;2635;2094;36;32;672;28;76
5024;1963;70;83;1579;10;39;11;158
5025;106;2362;22;91;37;42;17;102
5026;1;318;12;976;25;41;38;14
5027;fail;13;29;60;764;29;79;37
5028;173;1508;9322;377;1391;0;231;16
5029;57;117;3362;5294;546;35;35;37
5030;6785;74;11;114;2172;233;121;38
5031;64;4900;4708;523;14;255;8;12
5032;70;12433;2665;5076;63;1354;167;14
5033;6517;27;1415;393;2;311;8;30
5034;296;93;2890;256;52;434;97;49
5035;210;6177;68;73;35;1555;27;33
5036;2733;111;147;2007;1001;858;39;56
5037;4789;2946;468;234;156;18;207;5
5038;3194;44;217;787;40;16;50;72
5039;156;3811;1320;59;64;62;150;56
5040;62;5416;42;3;1360;18;35;35
5041;74;3887;2212;2640;91;17;21;51
5042;916;68;3023;11;1019;17;12;1
5043;41;3053;215;1025;1565;11;16;63
5044;fail;1250;84;16;3158;36;12;32
5045;4;14;142;165;422;9;104;28
5046;10554;88;1187;4444;12;53;24;4
5047;135;183;4125;109;38;1766;238;41
5048;27;34;103;135;48;555;16;77
5049;1269;2043;91;164;3001;21;257;8
5050;164;2733;111;92;335;1243;254;48
5051;7279;1715;5608;455;1355;3789;24;34
5052;4061;19;142;33;31;77;13;28
5053;441;31;23;121;21;283;121;19
5054;107;5814;2421;59;1317;33;188;22
5055;1503;2239;2125;2941;35;140;25;61
5056;128;3380;785;74;7;38;15;208
5057;20;9282;373;969;1518;207;76;21
5058;103;3;317;83;986;5;26;200
5059;2832;76;28;2285;2637;520;9;57
5060;9625;16;49;28;46;34;25;40
5061;1438;131;107;4890;250;4;290;0
5062;17115;4813;3464;2902;177;796;55;0
5063;98;113;104;70;118;32;115;27
5064;110;86;26;96;102;153;63;22
5065;11175;103;72;495;53;612;60;40
5066;89;74;2752;2324;53;28;9;4
5067;1063;574;89;1873;1590;76;56;119
5068;116;1523;70;371;13;62;198;48
5069;7555;3894;181;610;1209;34;37;8
5070;8162;2518;46;108;31;77;171;120
5071;77;32;66;165;627;50;10;11
5072;91;3282;5477;6317;2569;2041;19;86
5073;21;2841;88;7;28;280;36;39
5074;72;96;71;32;544;671;211;67
5075;169;135;279;12;2594;23;411;30
5076;116;6044;24;875;31;5;229;56
5077;8096;77;3579;580;2013;15;9;52
5078;12;2301;52;72;24;34;65;98
5079;169;63;29;1888;125;45;16;72
5080;8592;99;69;2496;188;580;16;51
5081;8169;2465;5243;1231;28;24;141;95
5082;239;7649;60;79;126;8;181;17
5083;14;12692;19;81;2598;411;11;11
5084;350;14;3903;33;6580;22;69;135
5085;203;5;598;390;2949;22;191;103
5086;2897;161;69;2175;2816;1116;246;41
5087;6662;106;61;75;63;39;300;23
5088;4500;3887;55;845;6;61;93;25
5089;9547;4773;946;53;559;386;28;66
5090;811;4671;7;80;3055;113;76;89
5091;123;3309;2192;931;35;397;520;45
5092;41;10;95;605;3462;18;42;326
5093;201;138;472;5340;70;10;156;108
5094;224;3010;10;25;3182;32;53;5
5095;555;122;4;42;279;675;53;229
5096;107;43;66;1697;1866;545;11;31
5097;4625;195;40;30;528;26;22;1
5098;9955;4061;14;3030;87;1688;82;38
5099;45;4346;118;156;3026;17;46;15
5100;92;8;581;112;67;3398;221;237
5101;21;7678;287;3;4339;1575;46;185
5102;280;1590;2109;127;767;304;276;164
5103;26;92;963;1420;1364;720;29;28
5104;167;6814;10;41;926;45;132;151
5105;129;1139;84;4;97;524;136;129
5106;198;23;3947;107;34;51;448;140
5107;26;12908;1072;44;1657;14;111;20
5108;14796;9879;5432;70;17;22;165;40
5109;178;2;167;14;7;152;39;24
5110;1207;121;95;16;88;63;13;32
5111;8594;144;3266;44;1819;836;20;56
5112;8328;7741;103;32;83;49;36;10
5113;240;62;22;61;86;8;118;28
5114;6561;2937;16;2449;265;2121;160;84
5115;181;20;23;22;120;212;123;26
5116;80;74;2079;82;36;111;174;50
5117;210;60;37;742;24;259;55;21
5118;93;882;4436;142;18;1102;314;10
5119;8552;10429;1251;1644;10;2;360;51
5120;149;1032;26;1243;11;276;110;8
5121;85;63;1152;1602;71;9;15;59
5122;297;94;9151;1;3651;10;409;55
5123;2262;425;3736;341;42;693;123;37
5124;4834;17;74;70;20;1220;23;22
5125;183;137;6599;2665;798;90;35;18
5126;67;123;94;108;49;88;29;67
5127;81;6465;2692;1638;49;513;443;100
5128;59;937;77;94;125;7;31;42
5129;11241;134;2894;1699;17;950;28;86
5130;fail;100;49;414;4053;381;431;69
5131;5549;58;77;101;49;1793;169;96
5132;189;1296;957;2400;33;57;36;62
5133;4214;28;9;89;2607;91;28;37
5134;4606;40;404;624;56;315;85;71
5135;66;488;29;23;1605;1096;254;81
5136;60;105;134;216;1688;8;18;118
5137;157;122;962;95;94;1428;90;16
5138;43;998;18;61;16;54;14;21
5139;11115;2;98;2152;2261;447;369;27
5140;11197;53;54;21;15;30;122;101
5141;183;32;63;2759;1102;37;11;93
5142;125;1911;2272;310;76;50;15;22
5143;1712;7659;1911;76;23;475;18;11
5144;73;2627;5449;18;34;59;290;21
5145;3940;1494;2258;1009;1347;16;14;28
5146;15084;64;42;67;3485;12;55;44
5147;91;4473;42;60;1656;44;9;136
5148;38;14;8;1305;86;15;47;6
5149;6;1840;9;1375;2626;76;27;9
5150;5842;7;121;665;38;1328;78;30
5151;66;3050;1144;3563;613;1457;45;18
5152;fail;26;159;74;1312;23;53;49
5153;10226;2447;659;708;3110;1652;61;8
5154;148;135;118;11;10;1163;146;36
5155;180;39;2469;1690;1657;5;46;81
5156;6633;6565;201;66;45;43;64;117
5157;2043;46;239;1018;5122;1779;56;7
5158;332;19;1762;93;54;677;279;19
5159;10142;12605;14;71;1843;50;197;2
5160;205;34;31;2947;36;1081;630;109
5161;65;239;108;962;1316;276;83;115
5162;9737;102;17;103;58;235;34;96
5163;89;1196;25;46;693;366;14;22
5164;164;9180;8249;771;1400;14;311;22
5165;34;4816;5;67;83;570;273;51
5166;168;12504;117;4798;190;1126;28;131
5167;11491;97;109;67;22;16;206;16
5168;15;9416;2492;106;365;29;126;201
5169;2575;81;18;606;9;19;217;42
5170;88;20;85;33;136;68;43;40
5171;0;166;4518;124;89;59;118;28
5172;7820;1844;1113;43;11;320;123;24
5173;3866;81;15;1124;43;370;142;88
5174;198;2017;34;4;519;42;23;50
5175;4466;329;4667;3;10;46;23;23
5176;4780;3576;55;2181;433;482;39;183
5177;110;88;116;5;75;12;107;22
5178;10005;2950;918;861;19;15;5;9
5179;7882;2377;33;13;1257;11;31;75
5180;17891;227;1625;4892;898;779;21;34
5181;4576;3101;5623;3044;22;414;276;121
5182;35;11;1787;827;1080;1109;137;50
5183;68;256;5464;1907;490;17;297;9
5184;8047;2;113;50;448;52;95;377
5185;39;13;1689;15;159;39;15;27
5186;7714;5768;132;2270;4588;1315;82;122
5187;8754;74;600;17;49;324;405;0
5188;275;920;7021;9;2425;17;2;25
5189;10;88;19;9;109;30;20;77
5190;13538;71;58;24;39;20;179;18
5191;12;44;94;1663;152;17;101;25
5192;2348;1717;60;18;629;969;143;141
5193;170;2109;29;99;8816;1564;148;65
5194;502;167;3095;72;65;142;471;117
5195;8070;404;5897;1074;31;126;48;60
5196;18774;1560;96;88;1117;5;6;36
5197;16534;943;113;21;4985;10;24;119
5198;fail;1878;81;2036;2440;24;14;9
5199;716;31;5104;110;1294;321;141;31
5200;13784;38;10;1998;2970;121;72;35
5201;6590;7;3215;2633;1157;853;29;31
5202;46;120;89;1;850;42;43;14
5203;10;81;1444;31;519;36;96;67
5204;1455;83;59;74;1214;14;368;187
5205;132;109;79;4774;295;41;46;63
5206;241;fail;35;48;456;1147;13;79
5207;294;5342;0;633;1732;33;79;29
5208;62;21;25;66;33;213;101;33
5209;3700;34;165;1942;1516;35;53;85
5210;774;90;1502;1723;381;1171;174;71
5211;85;12749;91;9;1144;16;45;47
5212;2160;41;46;129;116;1285;110;14
5213;2852;387;101;41;22;297;553;12
5214;3949;fail;133;953;2489;2247;169;7
5215;125;89;30;3677;948;34;25;49
5216;2076;3956;46;3746;2979;451;6;75
5217;4533;32;19;49;383;41;233;105
5218;0;5048;4456;238;1945;378;12;52
5219;199;3498;14;29;1209;1795;79;12
5220;203;138;2437;83;59;1161;29;77
5221;190;fail;3129;2747;36;84;38;44
5222;67;798;4262;6;12;688;29;23
5223;7073;99;83;10;3241;851;44;17
5224;109;3150;37;3049;435;95;119;148
5225;79;14;3382;2646;45;53;49;163
5226;599;23;6855;105;24;448;164;52
5227;125;96;68;55;73;22;36;54
5228;193;1039;3584;2558;88;4193;31;35
5229;150;4;3985;307;22;20;52;12
5230;16087;10;170;166;86;304;180;42
5231;225;2455;19;37;2904;27;1;29
5232;13;7;143;14;762;17;101;45
5233;10087;2287;4762;4;1160;46;22;16
5234;99;61;1802;27;58;805;167;11
5235;142;178;2846;34;4;1605;13;17
5236;2522;83;21;84;138;532;29;17
5237;1135;43;85;2745;2915;718;7;11
5238;5100;3314;1963;82;44;605;38;254
5239;272;61;2641;1005;84;14;38;49
5240;8;3149;371;3201;4298;61;80;23
5241;16661;83;442;1224;42;277;618;37
5242;4;62;81;1087;30;56;8;184
5243;5639;62;1973;51;26;1878;186;40
5244;87;94;9;126;81;21;35;165
5245;1650;8855;129;57;57;33;52;34
5246;283;555;5247;175;2454;1799;9;11
5247;2312;6556;686;11;37;8;44;132
5248;3020;3059;50;3306;53;15;56;140
5249;96;3507;3440;728;94;31;197;96
5250;1348;164;218;2212;46;53;40;74
5251;1954;147;2771;1536;41;40;347;27
5252;207;73;60;1536;698;51;64;79
5253;124;2526;3335;103;206;1832;28;81
5254;109;3275;85;3113;1090;110;319;120
5255;150;8986;1249;29;91;61;406;9
5256;6119;30;2564;4812;94;8;309;42
5257;fail;57;2308;67;71;40;309;45
5258;6705;4763;65;569;58;1330;23;81
5259;63;2688;3445;95;2494;33;83;88
5260;87;197;1522;89;918;20;55;89
5261;1351;3309;4620;1396;2321;170;14;45
5262;17173;110;115;415;117;77;57;41
5263;4088;223;66;2849;116;281;59;110
5264;16927;41;1339;1641;61;24;8;17
5265;3987;76;1266;281;310;7;250;33
5266;6262;3466;22;94;3282;5;33;10
5267;9519;130;185;35;864;53;55;46
5268;1517;12070;3563;10;3301;71;106;157
5269;1630;3046;9072;2447;28;1253;66;135
5270;801;25;80;4;4;56;123;120
5271;88;18;8;4309;18;428;556;81
5272;273;191;1;52;51;435;21;14
5273;60;65;2243;114;1840;702;295;8
5274;3116;2346;327;104;122;234;234;12
5275;141;50;3060;47;42;42;31;76
5276;2291;5563;2411;566;3464;21;110;71
5277;76;45;472;5740;81;796;15;66
5278;169;5669;2973;11;12;42;12;19
5279;16999;47;148;1134;47;11;22;16
5280;fail;156;26;2537;72;9;245;20
5281;2242;7513;217;997;29;247;7;61
5282;9;566;2444;3129;55;2402;171;97
5283;1124;46;4293;64;428;85;48;43
5284;69;7547;51;101;130;12;50;112
5285;603;89;1909;117;19;997;175;74
5286;37;2394;603;4337;4272;17;146;31
5287;32;20;1968;67;15;29;9;181
5288;7184;59;4399;2477;1460;360;21;79
5289;9;8389;24;112;3605;1040;33;21
5290;4514;5373;2608;395;2657;24;9;62
5291;224;105;544;4144;40;25;212;132
5292;10358;553;3244;44;1499;24;27;14
5293;773;2165;111;8941;1153;46;67;45
5294;2447;46;177;19;3257;56;172;12
5295;17881;4;2048;2523;3747;858;49;47
5296;68;98;64;1038;2459;86;28;150
5297;133;76;109;1612;122;27;152;19
5298;53;7558;179;2221;1751;291;0;64
5299;10455;3460;81;3;805;127;283;33
5300;304;27;3387;14;731;529;16;36
5301;6787;142;28;430;30;924;50;141
5302;65;148;5159;3752;3303;385;103;72
5303;27;14;7;75;16;47;183;78
5304;2172;157;22;398;125;1109;266;104
5305;6040;10115;2567;9;972;25;140;50
5306;2272;99;1281;3;78;253;8;31
5307;27;1990;117;54;2943;285;258;57
5308;21;926;2951;1275;972;21;89;58
5309;220;247;9867;3605;1977;74;121;35
5310;299;1907;993;643;113;21;13;36
5311;119;85;86;1078;6;16;201;10
5312;160;76;527;2170;40;36;327;17
5313;4335;120;153;31;690;33;104;60
5314;112;6051;981;52;46;239;76;54
5315;91;22;2842;71;96;2434;5;195
5316;176;63;48;5058;473;9;75;89
5317;59;41;155;569;12;1045;20;101
5318;88;3775;150;389;75;106;18;93
5319;12119;25;30;473;1161;7;18;75
5320;3717;40;105;1200;2315;23;189;165
5321;5666;65;10;48;1032;27;20;118
5322;0;111;55;1143;476;66;60;37
5323;1384;130;708;1410;89;44;62;247
5324;fail;59;9;29;157;539;132;32
5325;71;38;4867;1496;2139;15;56;133
5326;67;135;5383;1835;1462;1529;47;100
5327;609;10464;2508;1354;83;24;123;33
5328;1318;308;267;338;126;1530;31;139
5329;41;1224;22;637;3005;26;254;77
5330;79;3243;509;230;64;296;39;12
5331;219;1003;568;2156;13;15;275;38
5332;fail;138;2018;20;241;2036;34;98
5333;119;10;5925;10;60;510;278;24
5334;10;4269;111;3008;60;1629;99;18
5335;9883;3023;2339;125;2765;1396;39;49
5336;572;1269;263;969;609;1263;142;8
5337;16119;1667;2035;51;59;57;30;159
5338;8452;168;2823;2973;436;32;8;40
5339;286;32;2379;111;33;28;31;74
5340;12921;3579;53;37;51;439;6;71
5341;31;3608;653;65;77;56;76;112
5342;98;1486;85;977;27;846;28;49
5343;13919;46;333;10;13;553;62;255
5344;16;131;4258;34;59;4;155;35
5345;3144;69;70;70;20;47;36;44
5346;276;84;25;0;122;88;76;153
5347;11065;1550;191;14;190;32;70;31
5348;8559;26;2317;17;821;9;24;111
5349;12541;104;31;25;21;173;39;36
5350;228;2965;1711;5509;903;1027;124;10
5351;113;1448;28;2665;468;27;43;32
5352;7216;6567;173;1033;34;26;332;25
5353;5671;49;85;23;1433;9;12;23
5354;914;18;6545;74;43;378;50;38
5355;106;30;3098;107;2291;390;32;127
5356;6384;1107;37;335;104;56;33;64
5357;5202;3106;51;76;760;14;329;131
5358;2424;150;18;259;456;781;63;5
5359;102;6228;883;87;40;12;6;23
5360;188;74;48;27;287;92;12;28
5361;18200;1379;108;1173;567;31;57;151
5362;74;5552;3890;102;2580;25;320;51
5363;40;246;82;3034;12;71;54;33
5364;85;23;49;26;6;875;538;24
5365;2127;101;1823;1395;6;746;59;43
5366;116;81;2709;20;614;1350;59;48
5367;85;54;3340;509;310;610;123;7
5368;730;3097;4272;3377;132;0;177;24
5369;fail;110;3676;661;460;393;22;120
5370;8331;1779;112;104;3608;38;7;46
5371;9493;3331;5783;88;3290;52;54;184
5372;38;3850;16;53;385;74;95;88
5373;74;72;27;85;520;640;34;27
5374;89;1885;4;68;20;1357;45;23
5375;45;9180;528;2867;3875;12;197;19
5376;4003;1660;97;145;1984;1036;52;100
5377;52;1672;6;4;1271;585;120;11
5378;1191;6;396;78;2724;939;297;96
5379;232;1736;22;102;3958;640;186;40
5380;137;281;3;230;562;226;52;143
5381;85;680;5057;1353;956;938;25;22
5382;9024;132;26;3056;32;54;58;78
5383;4547;8;9;29;23;467;41;11
5384;107;1916;36;2830;817;20;57;10
5385;3310;54;169;1832;16;52;425;99
5386;220;6934;699;7;5269;11;17;21
5387;179;2761;101;81;98;18;13;1
5388;23;4966;39;85;838;16;270;63
5389;189;1368;133;47;81;16;139;101
5390;184;18;7290;2548;331;32;86;36
5391;140;63;20;150;205;38;40;234
5392;192;54;86;579;3860;1230;78;6
5393;15;8201;168;3853;19;22;40;22
5394;340;40;107;66;8;1256;13;94
5395;264;6048;2110;45;689;1183;20;39
5396;1315;73;129;1313;1978;24;206;248
5397;3196;15;3836;414;2932;87;25;26
5398;fail;832;2529;63;5533;886;50;27
5399;174;5220;33;793;57;236;300;64
5400;9773;3691;1048;46;1273;51;10;110
5401;19;130;144;20;24;1458;77;180
5402;132;6062;5020;1;1980;15;46;50
5403;94;27;19;29;39;55;25;32
5404;2981;5072;53;1525;28;838;26;161
5405;12127;2162;11515;24;149;1626;76;32
5406;114;36;2707;119;273;23;506;194
5407;7190;2053;2410;3182;1436;68;31;157
5408;143;51;201;2658;111;1502;20;199
5409;253;45;248;5191;66;299;5;21
5410;5731;20;285;2492;3254;25;161;98
5411;fail;532;165;6500;36;289;51;100
5412;10367;5645;462;50;174;29;90;119
5413;25;1985;282;237;133;64;19;24
5414;1218;4350;522;49;1000;84;53;95
5415;6157;4847;10;16;6142;638;17;13
5416;46;104;159;4251;2596;784;89;97
5417;31;35;200;294;2571;998;15;85
5418;13226;584;12;22;386;655;22;37
5419;1894;273;51;30;8;909;12;158
5420;8273;1630;7479;57;969;499;314;131
5421;13536;129;775;719;126;578;294;82
5422;81;1974;2423;59;25;4;24;104
5423;4740;4454;7;29;1104;39;55;12
5424;230;531;3023;1753;2695;84;126;35
5425;22;96;45;10;16;46;877;82
5426;909;3848;1116;3020;59;71;17;80
5427;16131;20;76;93;533;520;91;63
5428;288;1291;135;24;7;44;142;73
5429;139;14;243;4104;37;237;371;9
5430;2792;1035;1919;3341;915;18;25;51
5431;111;28;56;116;2411;31;202;31
5432;362;8;180;2430;749;756;13;75
5433;0;35;61;3669;2;1343;184;56
5434;5062;70;123;177;3533;68;24;19
5435;13589;3884;30;3047;49;1568;130;68
5436;7445;58;110;1589;591;67;30;23
5437;15048;103;688;31;1102;31;143;17
5438;150;138;41;80;7546;77;11;108
5439;2361;2882;43;4329;62;67;114;106
5440;161;9;24;1936;339;708;33;8
5441;155;513;215;22;1880;1408;369;4
5442;3853;6253;453;58;6;55;619;53
5443;4405;3324;6;95;277;43;9;51
5444;166;158;84;9;661;49;58;303
5445;1951;129;172;101;71;23;80;50
5446;17299;1385;49;44;387;79;50;194
5447;80;2588;62;42;8;502;16;66
5448;10103;9;8;685;3000;218;37;55
5449;54;5826;743;366;72;22;26;36
5450;87;52;120;72;10;212;26;16
5451;156;68;1939;72;16;334;97;49
5452;16537;39;3822;2679;268;908;432;15
5453;54;29;300;3751;14;25;39;120
5454;2427;648;6462;5514;2030;1589;52;19
5455;196;27;113;2465;528;811;42;42
5456;5893;152;2771;1635;40;1049;291;12
5457;3;33;57;1572;17;9;461;72
5458;7890;1462;353;1639;3738;34;32;102
5459;3092;42;483;13;1998;78;261;2
5460;38;8316;3446;60;49;85;24;201
5461;6833;5953;1639;50;8;19;51;35
5462;327;4279;2598;54;859;29;22;27
5463;fail;478;678;78;68;43;41;48
5464;13;55;1999;6;1324;555;35;162
5465;6218;2554;40;734;52;443;89;133
5466;2002;1692;703;20;99;731;162;38
5467;54;4915;5553;13;106;40;47;9
5468;25;2684;25;398;3537;45;227;176
5469;122;52;71;59;14;28;344;8
5470;9514;5579;546;41;77;42;509;92
5471;146;9359;48;1135;59;51;15;30
5472;355;96;4327;2562;2098;43;13;22
5473;4649;3131;19;40;5861;1671;273;52
5474;251;24;5755;59;2630;1430;51;232
5475;213;115;2451;30;2246;1710;129;47
5476;2459;5282;2363;1721;36;27;72;42
5477;10442;307;3013;1364;6;714;50;147
5478;2843;83;10538;1717;89;13;34;128
5479;7042;6870;846;44;34;27;12;8
5480;32;155;2171;33;1074;480;21;24
5481;7388;26;11;35;3616;674;180;74
5482;114;86;81;42;2094;120;504;76
5483;4514;170;56;39;448;485;48;45
5484;11912;558;148;55;134;834;27;65
5485;70;2841;8612;40;3;71;15;36
5486;47;4235;6491;57;3386;535;18;151
5487;176;3547;16;96;28;169;7;159
5488;fail;2372;90;85;2504;47;43;123
5489;18;6;130;44;131;22;58;120
5490;206;32;629;106;37;243;578;60
5491;15041;29;76;11;44;1064;129;165
5492;12580;27;2581;73;63;490;208;135
5493;4626;104;731;778;55;37;17;11
5494;41;66;21;68;1328;1045;52;5
5495;155;2201;128;70;1952;2763;29;62
5496;99;1489;42;132;49;96;49;124
5497;2959;10570;2022;23;141;106;150;29
5498;5838;682;88;607;2105;50;358;23
5499;125;48;76;13;1793;166;103;24
5500;52;2372;49;3696;1487;652;41;46
5501;419;18;1845;14;17;27;80;8
5502;148;3752;555;36;79;34;20;14
5503;14001;6365;2075;20;1302;40;399;23
5504;142;57;49;21;66;605;132;25
5505;232;118;11501;4547;4236;773;8;49
5506;124;102;125;83;117;606;59;5
5507;3895;180;17;1473;1022;69;308;50
5508;3520;63;10;18;277;4;210;31
5509;318;29;55;3263;31;54;4;225
5510;117;80;2963;24;403;187;6;159
5511;114;28;51;99;720;348;45;16
5512;168;1971;942;32;110;24;27;50
5513;513;103;45;3416;26;1729;44;28
5514;59;2530;1516;31;2123;289;20;136
5515;7287;94;3007;3870;445;470;38;72
5516;76;6321;83;647;245;739;13;33
5517;15359;3342;54;476;1696;50;13;78
5518;279;91;70;2320;100;213;52;111
5519;144;42;39;3521;55;1570;336;236
5520;181;6046;4180;211;1397;165;26;181
5521;610;766;2472;1511;53;63;78;78
5522;8658;176;3795;118;1088;38;649;219
5523;1708;38;2943;5389;348;236;5;93
5524;1251;69;66;36;169;2805;143;88
5525;629;69;5836;49;101;29;42;31
5526;53;1788;293;165;48;259;36;131
5527;5738;512;2544;52;2;237;23;176
5528;2689;75;20;72;21;82;39;29
5529;17359;48;61;51;2697;1652;181;5
5530;2743;65;63;39;165;17;37;44
5531;47;28;155;47;227;799;21;14
5532;94;2329;2601;75;84;1321;102;59
5533;7134;6327;109;3672;67;26;19;79
5534;149;48;162;301;39;47;41;40
5535;26;526;6945;2819;48;83;152;71
5536;234;143;23;15;550;34;585;119
5537;7409;3324;1039;35;4906;1126;16;48
5538;1214;129;5243;58;14;1150;111;38
5539;3791;41;3316;32;24;121;66;15
5540;176;27;2615;398;141;214;18;26
5541;310;1171;6869;58;1;172;154;30
5542;2043;1312;5;4468;78;828;19;1
5543;81;84;73;1445;1430;21;46;43
5544;3819;12;32;21;100;103;5;117
5545;159;6390;34;85;3135;12;16;73
5546;3088;3335;2643;1330;317;34;17;45
5547;195;84;42;84;5066;818;157;25
5548;2857;89;6;49;107;6;42;29
5549;4550;1839;65;39;833;1645;38;23
5550;8790;19;3681;3134;234;32;239;65
5551;1253;2488;5451;19;160;3;14;36
5552;fail;2148;1710;117;692;24;112;52
5553;20;6100;87;316;1959;54;95;100
5554;6452;40;4070;47;8;1361;9;135
5555;66;7182;14;2889;1957;49;12;116
5556;6915;58;142;47;1230;130;19;276
5557;6129;1451;13;23;2559;132;28;32
5558;4440;1377;232;859;3585;18;22;16
5559;60;24;9572;94;4732;14;24;234
5560;15021;1552;24;15;145;39;110;10
5561;132;2524;49;10;1132;63;23;41
5562;149;38;54;2474;89;2377;262;44
5563;49;2706;77;2525;75;36;35;37
5564;306;854;32;2097;1411;125;208;29
5565;266;1126;55;1237;689;61;245;30
5566;212;40;43;1948;34;28;18;51
5567;159;1368;4923;18;68;55;22;16
5568;243;5862;24;528;928;52;250;49
5569;3917;54;7;134;31;882;95;186
5570;17;1809;94;3752;2664;1471;10;38
5571;91;13;98;877;69;729;21;99
5572;48;68;51;548;1780;38;18;90
5573;6201;2037;8;114;69;1092;28;19
5574;606;4;5507;18;34;36;75;31
5575;193;1386;1809;400;44;970;428;127
5576;7;22;31;4119;369;2279;9;28
5577;3615;1149;4225;62;2098;1480;25;27
5578;10322;1470;202;1707;67;1035;45;13
